ID,exfoliation_energy (J/m^2),min:bulk_modulus (GPa),min:thermal_conductivity (W / m / K),min:evaporation_heat (KJ / mol),max:num_p_valence,ave:num_p_valence,min:boiling_point (K),ave:thermal_conductivity (W / m / K),var:heat_capacity_molar (J / mol / K),ave:hhi_r,var:num_p_valence,ave:electron_affinity (eV),max:electron_affinity (eV),min:melting_point (K),min:heat_of_formation (KJ / mol),max:heat_capacity_molar (J / mol / K),ave:icsd_volume (cm^3 / mol),ave:mendeleev_number,min:vdw_radius_uff (pm),max:thermal_conductivity (W / m / K),var:electron_affinity (eV),max:mendeleev_number,ave:vdw_radius_uff (pm),ave:heat_capacity_molar (J / mol / K),sum:thermal_conductivity (W / m / K),ave:bulk_modulus (GPa)
1851,1.3583093286357006,7.7,0.205,10.5,4.0,2.4,717.824,6.523000000000001,1.9085760000000003,2400.0,3.84,1.3214624179999999,2.07710403,386.0,277.17,25.52,25.44,64.0,329.5,16.0,0.8564913686789379,94.0,373.9,23.828,65.23,27.42
2170,0.23957601248933255,1.9,0.12,29.56,5.0,3.333333333333333,331.9,66.74666666666666,550.2571379999998,5100.0,5.555555555555555,2.2505754666666666,3.3635882000000006,265.9,111.85,75.69,58.15666666666666,70.66666666666666,339.9,200.0,2.477594689124276,98.0,392.5666666666666,59.102999999999994,400.48,6.933333333333333
2843,0.23093485202640987,22.0,0.02658,15.579091192355275,4.0,3.6666666666666665,90.19,16.684386666666665,4.988587555555554,1666.6666666666665,0.2222222222222222,1.2420756666666666,1.4611135,54.8,249.229,29.378,18.746666666666666,97.0,350.0,50.0,0.09595514486272219,101.0,374.3333333333333,27.798666666666662,50.05316,58.07069390034818
5572,0.6969543250824449,76.10604085052228,0.02658,15.579091192355275,4.0,2.857142857142857,90.19,24.3047,4.955208979591838,1599.9999999999998,3.2653061224489797,1.2255096428571428,1.4611135,54.8,249.229,29.378,16.61,87.85714285714285,305.2,139.0,0.142325015180051,101.0,338.51428571428573,27.97714285714286,340.2658,110.07574346465876
5571,0.2730614169737787,1.9,0.12,29.56,5.0,3.333333333333333,331.9,2.8466666666666667,505.7684108888888,5633.333333333333,5.555555555555555,2.9842843809771016,3.3635882000000006,234.28,61.38,75.69,51.36666666666666,90.0,270.5,8.3,0.28774277425071176,98.0,369.4333333333333,59.78766666666666,25.62,9.599999999999998
4895,0.0019220334750444934,58.0,60.0,296.0,2.0,2.0,2543.0,63.5,3.549455999999995,1750.0,0.0,1.1723895,1.232712,505.1,301.2,26.99,24.64,83.5,428.0,67.0,0.003638804006250007,84.0,433.6,25.106,127.0,77.26896935180389
5388,0.6368323928337257,7.7,0.205,10.5,4.0,2.142857142857143,717.824,187.80214285714283,1.6826204081632676,1514.2857142857142,3.5510204081632653,1.5976160128571428,2.07710403,386.0,264.4,25.35,22.662857142857142,83.28571428571428,314.8,430.0,0.17945328322340598,94.0,370.98571428571427,24.197142857142858,2629.23,52.15714285714285
3140,0.5701956378891581,7.7,0.205,10.5,4.0,2.571428571428571,717.824,78.68857142857142,0.8706122448979602,1057.142857142857,2.816326530612245,1.3321537314285714,2.07710403,386.0,277.17,25.1,21.14857142857143,85.28571428571428,291.2,235.0,0.7474991820650712,94.0,400.71428571428567,23.471428571428568,550.82,50.4
4436,0.5221282497614623,1.1,0.0089,15.579091192355275,5.0,3.25,90.19,107.515515,9.261278187499993,850.0,3.6875,1.959238,3.612725,54.8,121.302,33.949,20.205,93.0,314.8,430.0,0.9155592707033752,101.0,352.375,29.51375,860.12412,63.32802042526114
4894,0.8470236059943466,56.79963952619768,0.02658,0.904,4.0,1.857142857142857,20.28,33.660177142857144,3.0113554285714286,1827.8077680462745,3.5510204081632653,1.0112507857142856,1.4611135,14.01,217.998,29.378,23.535714285714285,98.85714285714286,288.6,235.0,0.1628475744810612,103.0,337.95714285714286,28.406,471.24248,67.8167201614514
5491,0.28134921340414587,7.7,0.449,41.95,5.0,5.0,457.5,0.449,0.0,4800.0,0.0,3.0590368,3.0590368,386.7,106.757,54.43,42.51,97.0,450.0,0.449,0.0,97.0,450.0,54.43,1.796,7.7
3337,1.214756754066854,17.0,160.0,131.8,0.0,0.0,1363.0,180.0,0.2808999999999993,1000.0,0.0,1.0688887769905735,2.113227553981147,922.0,147.1,25.929,33.835,44.5,302.1,200.0,1.0906434811261667,73.0,321.0,25.399,720.0,31.0
1535,0.4855282457503512,7.7,0.449,41.95,5.0,4.166666666666667,457.5,5.540833333333333,121.19605555555555,4566.666666666667,3.4722222222222223,2.6366973333333332,3.0590368,386.7,106.757,54.43,37.73833333333333,89.83333333333334,314.4,31.0,0.8918531255214223,97.0,427.4,49.50666666666667,66.49,33.08333333333333
4114,0.38266274328936645,3.1,0.02658,2.33,4.0,2.928571428571429,90.19,49.086617142857136,95.66226692346937,1085.7142857142858,1.780612244897959,1.2513269285714284,1.4611135,54.8,89.0,29.6,17.495714285714286,91.71428571428571,350.0,140.0,0.13277490906992345,101.0,366.4214285714286,22.127071428571426,1374.42528,75.9963090574413
1602,0.5192191796159408,8.3,0.52,59.7,4.0,2.0,958.1,45.76,0.124962249999999,3750.0,4.0,1.5883349999999998,2.02067,490.0,227.2,26.07,20.335,80.0,283.4,91.0,0.186913552225,93.0,351.95,25.716500000000003,183.04,94.15
810,0.28686855641687836,7.7,0.449,41.95,5.0,3.333333333333333,457.5,63.632666666666665,320.6693708888889,4533.333333333333,5.555555555555555,1.2393578666666665,3.0590368,386.7,106.757,54.43,31.04333333333333,90.33333333333331,274.5,190.0,6.622462840834275,97.0,391.5,41.76766666666666,190.898,48.46666666666666
4252,0.39808847140881626,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,20.80333333333333,1.8546469135802475,2622.2222222222217,3.5555555555555554,1.51873602,2.07710403,386.0,277.17,25.98,22.731111111111108,81.88888888888889,289.9,72.0,0.6278163358493868,94.0,371.65555555555557,23.655555555555555,187.23,69.57777777777778
3489,0.3134675309793362,1.1,0.0089,20.41,5.0,3.75,238.6,24.256675,11.466272999999992,1912.5,4.6875,2.89271025,3.612725,172.2,107.5,33.949,29.02625,82.25,298.3,140.0,1.5637959375526878,99.0,372.875,32.0655,388.1068,22.8625
541,0.29163162550056243,65.0,3.0,49.8,4.0,2.5,1263.0,15.0,53.60436225000001,3450.0,2.25,1.1252995000000001,1.970876,722.7,196.6,25.73,20.845,89.0,408.3,27.0,0.7149996173522501,92.0,427.65,18.4085,60.0,192.5
5067,0.4880341530361657,45.0,0.02658,0.904,4.0,1.8461538461538463,20.28,61.578498461538466,4.561115313609467,951.0079167345602,3.976331360946746,1.6031699053773643,2.113227553981147,14.01,147.1,29.378,21.96923076923077,90.53846153846155,288.6,160.0,0.220260841405349,103.0,322.13076923076926,27.56038461538462,800.52048,61.171963396579166
840,0.26064268196261886,1.1,0.0089,20.41,5.0,4.5,238.6,12.506675,16.24827768749999,1750.0,0.75,2.91054375,3.612725,172.2,121.302,33.949,27.1675,96.5,394.7,50.0,1.4791755235546877,99.0,401.775,31.62175,100.0534,6.325
2543,0.24683678008488685,7.7,0.205,10.5,4.0,2.8,717.824,94.123,0.54,1000.0,2.16,1.419394418,2.07710403,386.0,277.17,24.2,22.1,88.4,403.5,235.0,0.6488729005757858,94.0,422.06,23.299999999999997,941.23,35.02
1765,0.47268097520932845,8.3,0.52,59.7,4.0,3.0,958.1,8.14,0.04194918750000045,5350.0,3.0,1.6467525,2.02067,490.0,227.2,25.363000000000003,25.827499999999997,83.25,314.4,31.0,0.41944289041874994,93.0,393.975,25.244750000000003,130.24,46.225
5027,3.9311466628233136,11.0,0.02658,15.579091192355275,4.0,2.0,90.19,44.76329,7.2361447499999985,2325.0,4.0,1.051569,1.4611135,54.8,159.3,29.378,17.09,67.75,245.1,94.0,0.168014109780375,101.0,311.85,26.741500000000002,179.05316,80.80302042526114
5590,0.49523170043725756,42.0,0.02658,15.579091192355275,4.0,3.6,90.19,9.615948000000001,4.1294169599999995,1660.0,0.24,1.2950681,1.4611135,54.8,249.229,29.378,22.5,95.8,350.0,24.0,0.04135661229173998,101.0,386.8,27.7188,96.15948,62.463624510313366
5953,0.8231081017197098,22.0,50.0,32.4,3.0,3.0,876.0,50.0,0.0,4000.0,0.0,0.804,0.804,1090.0,302.5,24.64,21.52,89.0,423.0,50.0,0.0,89.0,423.0,24.64,400.0,22.0
5014,2.4939644477410945,11.0,0.02658,6.54,5.0,2.875,85.01,30.6420325,7.686170999999995,1562.5,5.109375,1.7557306375000004,3.4011897000000006,53.53,79.335,31.304,16.146250000000002,80.25,245.1,85.0,1.8426056800843158,102.0,317.0875,28.466,490.27252,80.45111252410408
5161,0.0029587004896767678,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,4.622160000000001,5.6529817599999985,1720.0,4.0,2.8061517600000006,3.4011897000000006,53.53,79.335,31.304,17.794000000000004,91.4,312.4,23.0,1.416280600157775,102.0,331.6,30.115199999999998,23.1108,71.94311528900732
3488,0.7549531359415509,42.0,0.02658,15.579091192355275,4.0,3.428571428571429,90.19,16.302801428571428,6.92397820408163,1214.2857142857142,0.6734693877551021,1.3528683928571428,1.4611135,54.8,249.229,29.378,20.239285714285714,95.5,350.0,60.0,0.02407872330614922,101.0,379.8571428571429,27.466285714285718,228.23922,75.61201312610885
4657,0.4079830398690728,65.0,3.0,49.8,4.0,3.0,1263.0,15.833333333333332,0.8736199999999994,4016.6666666666665,2.3333333333333335,1.5217026666666666,1.970876,722.7,196.6,25.73,30.06833333333333,83.66666666666666,314.1,60.0,0.5272849450008888,92.0,421.68333333333334,25.311999999999998,190.0,77.75632311726795
3494,0.34477414421652725,76.10604085052228,0.02658,15.579091192355275,4.0,2.6666666666666665,90.19,11.862164444444444,2.1975129876543202,900.0,3.5555555555555554,1.6736380710570358,2.5700308197566617,54.8,249.229,29.378,15.49111111111111,88.1111111111111,283.4,91.0,0.23844325025200586,101.0,330.6222222222222,28.330888888888886,106.75948,97.40402723368152
3908,0.8002106352428636,11.0,0.02658,15.579091192355275,4.0,3.1666666666666665,90.19,15.72372,7.471096555555552,1866.6666666666665,2.138888888888889,1.2095101666666666,1.4611135,54.8,249.229,29.378,16.74,91.83333333333333,302.3,94.0,0.12714993205963887,101.0,352.8333333333333,27.447666666666663,188.68464,79.23736056701485
581,0.44068492805438236,31.0,8.0,172.0,3.0,2.5,1883.0,34.0,1.3202009999999982,3950.0,0.25,1.087537,1.232712,544.5,209.6,25.52,28.805,85.5,428.0,60.0,0.021075780625,87.0,432.5,24.371000000000002,408.0,63.7689693518039
5682,0.564115675708942,45.0,0.02583,0.904,4.0,2.533333333333333,20.28,10.73242,1.2129036000000002,1281.7470556732376,3.3155555555555556,0.9345943702654098,2.113227553981147,14.01,147.1,29.378,22.386666666666667,99.53333333333333,288.6,160.0,0.9758528541390779,103.0,332.56666666666666,28.899,321.9726,66.38511004429246
2451,0.04073672603908426,57.0,3.0,49.8,4.0,2.0,1263.0,9.5,0.01102500000000009,4700.0,4.0,1.0794380000000001,1.970876,722.7,196.6,25.73,29.45,55.5,329.5,16.0,0.7946617078440001,92.0,388.25,25.625,38.0,61.0
3250,1.496314121397469,8.3,0.02658,15.579091192355275,4.0,2.0,90.19,32.67776333333333,2.3778415555555528,3050.0,4.0,0.9754089166666666,2.02067,54.8,164.0,29.378,26.10333333333333,70.66666666666666,291.2,80.0,0.7734063049008679,101.0,356.25,26.182333333333332,392.13316,84.19775250281786
904,0.17941623710234153,1.1,0.0089,20.41,5.0,4.5,238.6,0.065675,19.221679687499986,2025.0,0.75,2.8961955,3.612725,172.2,121.302,33.949,26.535,96.75,394.7,0.236,1.5402435731107502,99.0,399.7,31.417749999999998,0.5254,3.575
4381,0.16491011378321377,11.0,0.02658,15.579091192355275,4.0,2.5454545454545454,90.19,32.562369090909094,6.641387702479337,1827.2727272727273,3.7024793388429753,1.1632629545454545,1.4611135,54.8,159.3,29.378,17.163636363636364,76.81818181818181,245.1,94.0,0.15546018512561158,101.0,322.25454545454545,27.460545454545453,716.37212,79.5220259957869
4512,0.6534274727240167,1.9,0.12,29.56,5.0,1.9999999999999998,331.9,125.04,587.9927191388889,3216.6666666666665,5.0,1.3650579166666668,3.3635882000000006,265.9,111.85,75.69,47.144999999999996,54.83333333333333,339.9,200.0,2.2299549096796087,98.0,381.16666666666663,41.52616666666666,750.24,25.799999999999997
4579,0.6641205439698223,65.0,0.02658,15.579091192355275,4.0,3.333333333333333,90.19,67.18438666666665,4.234196999999998,1399.9999999999998,2.2222222222222223,1.5083883333333332,1.970876,54.8,196.6,29.378,19.19833333333333,94.66666666666666,349.5,400.0,0.04959594368138889,101.0,366.0833333333333,27.946999999999996,403.10632,84.90402723368152
4200,0.3598227472139516,42.0,0.02658,15.579091192355275,4.0,3.1818181818181817,90.19,27.47387636363636,4.899859636363638,1636.3636363636365,2.3305785123966944,1.293718909090909,1.4611135,54.8,249.229,29.378,18.206363636363637,91.63636363636363,305.2,139.0,0.080104591447719,101.0,350.21818181818185,28.034,604.42528,100.98621152765257
2246,1.4603595064456656,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,30.351799999999997,6.0877235555555504,1500.0,5.555555555555555,2.6527931333333337,3.4011897000000006,53.53,79.335,31.304,14.566666666666666,90.33333333333333,283.4,91.0,1.1201948419969097,102.0,318.7333333333333,29.559333333333328,182.1108,91.19929299817511
5515,1.510933104515969,46.798939497262666,0.02658,6.54,5.0,3.1428571428571423,85.01,81.44787714285714,7.487664979591832,1471.428571428571,4.122448979591837,1.8909971285714287,3.4011897000000006,53.53,79.335,31.304,16.082857142857144,90.57142857142857,309.6,400.0,0.9573078765944598,102.0,340.27142857142854,28.493142857142857,1140.27028,110.27371450658458
1690,0.503660986359443,46.798939497262666,0.0277,6.54,5.0,4.0,85.01,4.622160000000001,4.971116159999998,1720.0,4.0,2.7237517600000007,3.4011897000000006,53.53,79.335,31.304,17.620000000000005,91.60000000000001,314.1,23.0,1.8356886502057752,102.0,331.94,30.1892,46.2216,59.43915159781013
3474,0.26160379998353694,1.1,0.0089,20.41,5.0,3.333333333333333,238.6,32.33926666666666,13.970897999999993,1100.0,5.555555555555555,3.258627518439967,3.612725,172.2,111.8,33.949,26.563333333333333,91.0,284.8,97.0,0.2507700528943159,99.0,358.06666666666666,31.305999999999997,97.0178,14.733333333333334
4011,0.48806225794269664,8.3,0.52,59.7,4.0,2.0,958.1,50.26,0.0764522500000012,4350.0,4.0,1.34146323,2.02067,490.0,227.2,25.363000000000003,20.465,78.5,287.2,100.0,0.46132183641383284,93.0,353.85,25.0865,201.04,94.15
1755,0.27735260895424957,7.7,0.449,41.95,5.0,3.75,457.5,4.33675,156.71026875,4725.0,4.6875,2.3412776,3.0590368,386.7,106.757,54.43,38.1225,77.5,329.5,16.0,1.5455348075539197,97.0,419.875,47.2025,34.694,20.025
1922,0.7312487589637039,7.7,0.205,10.5,4.0,1.6,717.824,13.882,2.2034160000000016,1960.0,3.84,0.839241612,2.07710403,386.0,277.17,25.73,23.756,67.6,314.1,23.0,1.021535577264538,94.0,349.86,24.518,69.41,69.08
5332,0.4100552464339441,76.10604085052228,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,25.65569454545454,7.207295999999997,1481.8181818181815,3.173553719008264,1.2442643636363635,1.4611135,54.8,249.229,29.378,15.90090909090909,89.0,302.3,94.0,0.12539612784441323,101.0,336.9909090909091,27.733999999999998,282.21264,98.98621152765256
4907,1.012167879035848,72.48047416638491,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,32.47146,12.877408198347112,918.1818181818182,2.446280991735537,1.1939851545454545,1.4611135,54.8,164.0,29.378,21.39181818181818,85.72727272727272,317.5,150.0,0.2847677592583552,101.0,362.78181818181815,27.043272727272726,714.37212,83.20206910182189
1740,0.26695580981305644,46.798939497262666,0.0277,6.54,5.0,4.25,85.01,37.520775,24.00123675,1375.0,1.6875,2.8982725500000006,3.4011897000000006,53.53,79.335,31.304,17.32,97.75,336.4,150.0,0.758776979292368,102.0,359.67499999999995,28.475499999999997,300.1662,60.099204622947
3322,0.8283861712865532,7.7,0.205,10.5,4.0,2.0,717.824,200.1025,0.7569000000000017,1250.0,4.0,1.6560520150000002,2.07710403,386.0,277.17,24.44,18.785,83.0,349.5,400.0,0.17728479933556024,94.0,376.5,23.57,400.205,73.85
256,0.4480631894011548,8.3,0.52,59.7,4.0,2.6666666666666665,958.1,19.346666666666668,2.0000000000048886e-06,5600.0,3.5555555555555554,1.4544466666666664,2.02067,490.0,227.2,25.363000000000003,25.756666666666664,79.33333333333333,317.0,57.0,0.6412177264222221,93.0,386.0,25.362000000000002,174.12,72.19999999999999
5530,0.34178637552254654,7.7,0.205,10.5,4.0,3.0,553.0,46.270199999999996,0.9321377600000015,2100.0,2.4,1.578283818,2.07710403,317.3,277.17,25.35,22.347,86.9,314.4,430.0,0.4062041831944875,94.0,387.96,23.4088,925.404,32.82
5063,2.5158399306902224,110.0,22.0,340.0,0.0,0.0,3080.0,171.0,0.032041000000001374,1300.0,0.0,1.193815,2.30863,1337.58,368.2,25.418000000000006,17.315,60.5,317.5,320.0,1.242812484225,70.0,323.4,25.239000000000004,684.0,165.0
959,0.2727736175292161,1.1,0.0089,20.41,5.0,3.0,238.6,41.00445,12.992420249999999,1500.0,4.0,1.9563625,3.612725,172.2,121.302,33.949,27.595,89.0,394.7,82.0,2.74353673140625,99.0,420.5,30.344499999999996,328.0356,40.1464644202679
2965,0.02263439814703008,76.0,0.02658,15.579091192355275,4.0,2.8,90.19,94.015948,6.434804160000002,700.0,2.16,1.0498001,1.4611135,54.8,249.229,29.378,17.06,92.6,350.0,235.0,0.25376806952933995,101.0,389.96000000000004,27.3068,940.15948,76.06362451031336
1288,0.8565500251305282,65.0,3.0,49.8,4.0,2.0,1263.0,37.5,0.004224999999999935,7000.0,4.0,2.0494380000000003,2.128,722.7,196.6,25.86,24.52,80.0,275.4,72.0,0.006171987844000004,92.0,361.2,25.795,150.0,147.5
2215,0.2980750127613919,76.10604085052228,0.02658,15.579091192355275,4.0,2.909090909090909,90.19,25.65569454545454,7.207295999999997,1481.8181818181815,3.173553719008264,1.2442643636363635,1.4611135,54.8,249.229,29.378,15.90090909090909,89.0,302.3,94.0,0.12539612784441323,101.0,336.9909090909091,27.733999999999998,282.21264,98.98621152765256
1604,0.2949252442537715,7.7,0.449,41.95,5.0,3.333333333333333,457.5,7.965999999999999,183.0422222222222,4066.6666666666665,5.555555555555555,2.044024533333333,3.0590368,386.7,106.757,54.43,35.81333333333333,81.33333333333331,314.1,23.0,2.060499802967609,97.0,404.7,44.86333333333333,47.796,41.8
797,0.31746874314728635,7.7,0.449,41.95,5.0,3.333333333333333,457.5,6.299333333333333,154.41102222222221,3966.6666666666665,5.555555555555555,2.087564533333333,3.0590368,386.7,106.757,54.43,49.3,69.33333333333333,370.3,18.0,1.887516729804942,97.0,423.43333333333334,45.64333333333333,18.898,8.333333333333332
917,0.6385434166276621,22.0,0.0277,6.54,5.0,3.4000000000000004,85.01,40.00554,7.105423359999996,3500.0,0.64,1.3234379400000003,3.4011897000000006,53.53,79.335,31.304,20.5,91.60000000000001,336.4,50.0,1.0792630940457748,102.0,405.68000000000006,25.972800000000003,800.1108,26.959787899452536
2041,1.1228548062734252,70.0,120.0,114.8,0.0,0.0,1180.0,170.0,0.00014700000000006087,1675.0,0.0,2.317141447990174,2.319978597320232,692.73,130.4,25.418000000000006,15.6325,74.5,276.3,320.0,2.4148248963145066e-05,76.0,289.55,25.397000000000002,680.0,107.5
1990,0.24062799901882653,7.7,0.449,41.95,5.0,4.5,457.5,2.33675,156.71026875,5100.0,0.75,2.5298681,3.0590368,386.7,106.757,54.43,40.7275,94.5,437.0,8.0,0.8400585391790698,97.0,446.75,47.2025,37.388,13.525
5081,0.3669187600522349,11.0,0.02658,0.904,4.0,2.2222222222222223,20.28,28.698535555555555,4.428373135802469,2547.950162086071,3.950617283950617,1.1581857777777775,1.970876,14.01,159.3,29.378,22.25444444444444,70.55555555555556,245.1,85.0,0.22955310905695064,103.0,318.9888888888888,27.406444444444443,516.57364,51.02486699203186
836,0.230484849705552,46.798939497262666,0.0277,6.54,5.0,3.0,85.01,14.51385,6.953768999999992,1700.0,4.0,1.9155948500000004,3.4011897000000006,53.53,79.335,31.304,18.01,91.5,336.4,29.0,2.2069920583465237,102.0,387.35,28.667,58.0554,64.60804861690838
1100,0.6410062278975965,46.0,35.0,177.8,2.0,1.3333333333333333,2013.0,63.33333333333333,0.09102222222222238,3866.6666666666665,0.8888888888888888,0.5878287733333333,1.05,600.65,195.2,24.7,24.889999999999997,75.33333333333333,296.3,120.0,0.1068011213792857,82.0,385.2333333333333,24.486666666666665,190.0,104.0
5476,1.4634504489693387,7.7,0.205,10.5,4.0,2.0,717.824,127.6025,1.6017187500000027,1200.0,4.0,1.401802015,2.07710403,386.0,277.17,25.35,20.0875,80.0,291.2,430.0,0.6216329364630603,94.0,353.25,23.9625,510.41,71.35
3293,1.241554384164064,11.0,0.02583,20.055855572740406,3.0,1.6,77.4,46.010332,5.910403199999996,2260.0,1.8400000000000003,-0.06623799999999991,1.232712,63.29,159.3,29.124,22.17,61.6,245.1,85.0,1.2363221289052002,100.0,330.04,26.238,920.20664,46.653540891805164
1762,0.4380555087565468,7.7,0.205,10.5,4.0,2.6666666666666665,717.824,19.136666666666667,1.5723555555555557,2266.6666666666665,3.5555555555555554,1.4920693533333333,2.07710403,386.0,277.17,25.36,23.056666666666665,80.0,317.0,57.0,0.6845311458049425,94.0,374.66666666666663,23.586666666666666,516.69,71.79999999999998
3710,0.9730183705641069,7.7,0.02658,15.579091192355275,5.0,3.7777777777777777,90.19,10.895275555555555,113.74253866666666,1544.4444444444441,1.950617283950617,1.9372430172577666,3.0590368,54.8,106.757,54.43,23.418888888888887,97.22222222222221,284.8,97.0,0.47255998831242163,101.0,364.97777777777776,34.571999999999996,196.11496,57.115138344792626
2072,0.0001661760927490878,8.3,0.52,32.4,4.0,3.5,876.0,25.26,0.13068225000000092,5000.0,0.25,1.4123350000000001,2.02067,490.0,227.2,25.363000000000003,25.665,91.0,420.5,50.0,0.3700714722249999,93.0,421.75,25.0015,505.2,15.15
5065,0.2710356679264817,1.1,0.0089,15.579091192355275,5.0,3.25,90.19,100.015515,11.31105318749999,875.0,3.6875,1.942488,3.612725,54.8,121.302,33.949,18.895,93.25,349.5,400.0,0.9384184312033751,101.0,361.05,29.28625,800.12412,73.32802042526114
5582,0.29899738112632956,1.9,0.12,29.56,5.0,3.333333333333333,331.9,26.746666666666663,568.7440222222222,5066.666666666667,5.555555555555555,2.2927254666666665,3.3635882000000006,265.9,111.85,75.69,47.35333333333333,85.66666666666666,291.2,80.0,2.293493987284277,98.0,376.3333333333333,58.82666666666666,80.24,57.93333333333333
193,0.3082250889881856,7.7,0.449,41.95,5.0,3.75,457.5,22.33675,165.72616875,5875.0,4.6875,2.5692776,3.0590368,386.7,106.757,54.43,35.3325,88.5,312.0,88.0,0.7195922219539199,97.0,415.5,46.997499999999995,178.694,76.98696677114958
1394,0.6698877503962527,22.0,50.0,32.4,3.0,2.0,876.0,66.0,1.1024999999999978,3000.0,1.0,0.552,0.804,429.32,243.0,26.74,23.83,84.0,423.0,82.0,0.06350400000000002,89.0,434.65,25.689999999999998,264.0,50.5964644202679
5496,0.27911778892361894,7.7,0.449,32.4,5.0,4.5,457.5,12.83675,166.39576875,4600.0,0.75,2.4952776,3.0590368,386.7,106.757,54.43,37.2625,95.0,423.0,50.0,0.9534733067539198,97.0,443.25,46.9825,102.694,11.275
3768,0.350530509064055,22.0,0.02658,15.579091192355275,4.0,3.6,90.19,20.015948,5.387674559999999,1900.0,0.24,1.1982681,1.4611135,54.8,249.229,29.378,19.024,96.19999999999999,350.0,50.0,0.10363155645173998,101.0,379.20000000000005,27.4828,200.15948,54.463624510313366
1889,0.4840220417950522,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,31.351799999999997,14.059136888888878,2366.6666666666665,5.555555555555555,2.4894598,3.4011897000000006,53.53,79.335,31.304,14.95,87.0,302.3,94.0,1.6625028211080208,102.0,325.0333333333333,28.65266666666666,94.0554,84.53262633150844
3527,0.2762055065992822,7.7,0.02583,20.055855572740406,5.0,2.6666666666666665,77.4,7.824943333333333,166.6251368888889,2633.333333333333,4.222222222222222,0.6950122666666665,3.0590368,63.29,106.757,54.43,29.49333333333333,81.99999999999999,312.4,23.0,3.3500186637676084,100.0,376.1333333333333,36.30466666666666,46.94966,79.194900444565
1506,0.6267388286871255,7.7,0.205,10.5,4.0,1.3333333333333333,717.824,38.068333333333335,1.5723555555555557,3533.3333333333335,3.555555555555556,0.9070346766666667,2.07710403,386.0,277.17,25.36,20.35333333333333,66.0,317.0,57.0,0.6845311458049427,94.0,345.8333333333333,24.473333333333333,228.41,135.89999999999998
197,0.3894945506464157,8.3,0.52,59.7,4.0,3.0,958.1,5.89,0.017214187500000498,4900.0,3.0,1.5352525,2.02067,490.0,227.2,25.363000000000003,26.775,82.5,317.5,22.0,0.70689044791875,93.0,394.75,25.287250000000004,47.12,33.725
1152,0.6473135964753962,72.48047416638491,35.0,144.0,0.0,0.0,1657.0,232.5,0.5183999999999984,2200.0,0.0,0.6749999999999999,1.3019999999999998,1042.0,164.0,26.79,36.565,43.0,314.8,430.0,0.39312899999999984,71.0,339.45000000000005,26.07,930.0,86.24023708319245
5434,0.8310516828675909,70.0,0.02658,15.579091192355275,4.0,2.5714285714285716,90.19,37.15994428571428,4.569802857142859,1228.5714285714284,3.673469387755102,1.2942161383800166,2.319978597320232,54.8,130.4,29.378,15.422142857142857,88.64285714285714,276.3,120.0,0.20716952331465543,101.0,326.79285714285714,27.788,1040.47844,105.35388340390718
5359,0.38850214228781016,65.0,3.0,49.8,4.0,2.6666666666666665,1263.0,48.33333333333333,0.6197555555555567,5033.333333333333,3.5555555555555554,1.5632506666666668,1.970876,722.7,196.6,25.73,27.82333333333333,80.0,305.2,139.0,0.33231682475022223,92.0,399.73333333333335,25.173333333333332,145.0,119.99999999999999
5832,0.21437527082037375,11.0,0.0277,6.54,5.0,3.5,85.01,24.51939,8.296457759999994,1750.0,5.25,2.4728376900000004,3.4011897000000006,53.53,79.335,31.304,16.012999999999998,84.8,245.1,85.0,2.025496378325828,102.0,318.22999999999996,29.418799999999997,490.3878,67.85925764808387
1103,0.2686847308077434,7.7,0.449,41.95,5.0,3.75,457.5,6.08675,154.44187499999998,4250.0,4.6875,2.2977776,3.0590368,386.7,106.757,54.43,37.4875,85.25,314.1,23.0,1.7385467087539201,97.0,416.025,47.254999999999995,48.694,33.275
601,0.25072078220902827,1.1,0.0089,20.41,5.0,4.0,238.6,7.256675,11.75823018749999,1225.0,3.0,2.81704375,3.612725,172.2,121.302,33.949,26.6875,94.5,394.7,29.0,1.8993259548046875,99.0,405.59999999999997,31.96925,58.0534,21.429289434138525
454,0.3936847479347492,46.798939497262666,0.0277,6.54,5.0,3.333333333333333,85.01,17.018466666666665,15.17280917185385,2497.738998857735,5.555555555555555,2.4507931333333337,3.4011897000000006,53.53,79.335,31.304,15.686666666666667,87.66666666666666,299.8,51.0,1.806507267863576,102.0,324.2,28.549657140817985,51.0554,99.33186097069833
4849,0.36073129816104216,11.0,0.02658,6.54,5.0,3.666666666666667,85.01,11.223906666666666,5.704482222222219,1616.6666666666665,0.8888888888888888,1.6072007,3.4011897000000006,53.53,79.335,31.304,19.09,96.33333333333333,336.4,67.0,0.7113666399146503,102.0,373.3833333333333,28.375333333333334,134.68688,57.352843674804916
