,exfoliation_energy (J/m^2),ave:Polarizability,ave:atomic_number,ave:atomic_radius,ave:atomic_radius_rahm,ave:atomic_volume,ave:atomic_weight,sum:boiling_point,sum:hhi_r,var:boiling_point,var:c6_gb,var:evaporation_heat,var:hhi_p,var:hhi_r,var:melting_point,var:sound_velocity,var:thermal_conductivity,r1_1term,r1_2term,r1_3term,r1_4term,r2_1term,r2_2term,r2_3term,r2_4term
4099,0.2771646182279487,7.164153846153846,27.0,159.33922632152752,212.0,17.076923076923077,62.54352615384616,16324.33,14800.0,1701000.5120485206,2307067.5347928996,19785.85869833576,6076331.360946745,553136.0946745562,245134.94177514792,1278078.4763313609,884.4690965257325,0.6104642907531405,0.526778167696774,0.5524023139187149,0.5440403547934732,0.5857393416324697,0.6265950020689885,0.6248740899392952,0.6259610306619652
4506,0.28309192187343574,5.014285714285714,27.999999999999996,129.28571428571428,220.42857142857142,12.247142857142855,62.73885714285715,14481.296,11300.0,3342701.2738716733,43507.387755102034,79155.92244897959,4562448.979591837,1249795.918367347,1259890.489795918,263983.0871185197,30608.361312244895,0.7530090238567196,0.7153249772056092,0.6504261086393188,0.6060832436548221,0.7170244558956096,0.49668987813137533,0.49681132214564255,0.6218984482771924
2032,0.34252239351247,5.166666666666666,50.66666666666666,146.1597276331531,230.33333333333331,20.1,120.07631333333333,8656.0,35200.0,1941106.722222222,12693.555555555555,24266.044999999995,642222.2222222222,2275555.5555555555,459712.6422222222,10678.930751611537,1137.676800222222,0.34342009431945264,0.421019607226242,0.27542069809055586,0.2916415197059222,0.4411317372019401,0.350432233130322,0.34868690009915765,0.219354525902766
5625,0.9047570655746466,2.302421052631579,11.263157894736842,141.19044547622673,189.42105263157896,13.93578947368421,23.250428210526316,7854.47,30500.0,424865.62696897506,36159.02443213295,3857.375859666551,414792.243767313,3411024.9307479225,195806.4142936288,3716276.2143197595,5.626235011632132,0.5189454855417858,0.6423470081667824,0.6188839070483245,0.6617721240171002,0.4699210553745832,0.570569261719621,0.5680581467202648,0.6094464665257839
3021,0.943679073727743,10.2625,26.0,151.25,228.75,16.0225,58.967453320000004,5307.3,14300.0,281461.276875,298285.6875,4381.716875,211875.0,6091875.0,215700.4203,645468.75,3530.7610999999997,0.831350410231017,0.5406429466487355,0.8978008015593258,0.7891549133354131,0.7429871782215675,0.8213659336992647,0.8201641931491382,0.757917801107081
6349,0.6066079572580644,4.7,47.0,133.0,222.0,12.3,113.572,9635.648,20200.0,2859778.6237439997,27225.0,52785.0625,5760000.0,16402500.0,688070.25,328600.42766846664,1288.63050625,0.7334806666324765,0.7627773097519528,0.6949934644819008,0.6906021075802045,0.6989957951936248,0.5405477482178481,0.5402914189442756,0.5617669276507067
3265,0.4841085563396736,8.175,57.0,161.75,247.5,18.775,140.3225,18518.0,34600.0,3318534.1875,60705.1875,51719.07,46875.0,991875.0,594275.266875,30000.0,75.0,0.5739104325044215,0.45328553963386176,0.3740105120632862,0.3652475692501398,0.5545051185858679,0.39364805489167265,0.39250926491117655,0.3485681812924341
73,0.30106952728122366,3.62,37.33333333333333,144.56921159544166,213.99999999999997,15.499999999999998,88.66133333333332,4577.2,11100.0,3313424.435555556,30900.98,44918.037355555556,3555555.5555555555,14579999.999999998,779417.7422222222,1360150.2222222222,1151.7152176022223,0.5058271326097845,0.5263283689003462,0.3710286435834048,0.3889385997414207,0.4915989585666465,0.40386747034620274,0.4023211674718692,0.3699966115746554
909,0.2859807336003438,3.37,21.333333333333332,144.23587826210832,211.33333333333331,15.533333333333331,45.42666666666666,4971.6,11700.0,196940.87999999995,7112.268888888889,1979.8826888888887,2222.222222222222,180000.0,60211.440200000005,2712896.888888889,3199.5253509355557,0.4907566104976906,0.5212402385766262,0.5906976007107767,0.5769479995833032,0.4800862825293918,0.5724148686965577,0.5731628708380828,0.5842686573577732
3508,0.7316706566321051,1.61,10.0,141.00101450814878,185.85714285714283,14.857142857142858,20.27750342857143,3113.9,25400.0,43712.87675510204,5918.79387755102,238.99399992268084,459183.6734693877,4318367.346938775,14062.5,2844306.59719889,0.008950354367346936,0.4331086973428564,0.5472853876605499,0.577030552735771,0.5923730067932995,0.41589871261307265,0.5630298047124074,0.5600189975714711,0.587514854539571
5286,0.22354083425148585,5.826333333333333,10.833333333333332,136.182409445632,183.0,14.766666666666666,23.129768773333332,8962.38,23200.0,1178475.208925,270492.20888888894,15602.500355555552,314722.2222222222,1028888.888888889,413516.4889472222,1633858.583190424,1513.5678371755553,0.6621882320292645,0.5136616181621934,0.6740561288815996,0.587866638214787,0.6039893030618593,0.6755900742519989,0.673828355316888,0.6510400598347748
359,0.4663407226120941,7.166666666666666,24.333333333333332,133.33333333333331,226.33333333333331,13.933333333333332,52.34212333333333,19351.944,32400.0,4103493.683328,222222.22222222225,99606.72222222222,13519999.999999996,13519999.999999996,1232450.0,26676.434230973806,643.0893388888887,0.7778057316680475,0.5579120296452622,0.5618631451562388,0.46599821571680433,0.7174003712434183,0.4527073052277187,0.4530394874045283,0.42302537681115504
3172,0.4790530319841335,6.799999999999999,18.0,133.66666666666666,228.33333333333331,13.866666666666665,37.329,4995.648,3600.0,1795103.203328,249688.88888888888,37739.20222222223,35555.555555555555,80000.0,531824.2222222222,21844.178847985,105.56045,0.7618487082552419,0.5676093509615021,0.716674123001527,0.6084929537820505,0.7042740947934687,0.5647250879796515,0.5643244886226719,0.7220630821716819
5918,2.2418580495949794,2.4652222222222218,15.555555555555555,133.36883235040537,181.88888888888889,13.422222222222224,33.51433508888889,18070.48,25000.0,1685605.5280469137,14196.292839506172,19550.669592986535,108395.06172839504,98765.43209876542,377209.0019506172,882774.31103974,35550.664464631,0.5549215746431827,0.611383920008465,0.5615407962066694,0.569305769114484,0.4867496188061782,0.5280494278317529,0.5258000687383408,0.5914562535831973
4401,0.3273613861116079,10.475,37.5,158.77765406903998,243.5,18.8,85.564,9963.8,19000.0,4661496.9025,343982.25,72210.4384,2500.0,4622500.0,864063.2025,443814.07406704914,130.8736,0.6949178600515298,0.44080768009220783,0.41945100728822926,0.3874523927746319,0.6081176444520847,0.4169033198671536,0.41486980739991697,0.34074947372016995
3615,0.3036705797988253,7.016666666666666,27.33333333333333,129.91319714990988,224.66666666666666,17.866666666666667,62.926156666666664,8189.8,13800.0,2433165.0022222227,240965.37555555554,34157.28491920846,3048888.888888889,3326666.666666666,665717.0224666666,2660908.4263459006,105.27653567086666,0.56061291299375,0.4210349931238193,0.4330729956224688,0.3999131270965228,0.5120769564698014,0.3592546586056226,0.3581161536561701,0.3182085024069101
4407,0.5372482734277881,3.4413210625,9.875,113.4216683129232,173.25,16.349999999999998,22.081154375,6001.9400000000005,80967.92625794353,208682.1954558594,1783816.4693214844,1161.8171059810045,2209591.1878777347,2070340.8946074187,60646.06293085938,523626.3670351391,18.686230823249996,0.45111161964329327,0.4418449640118518,0.5573601358000886,0.530779029899922,0.43721530199037084,0.547918082842052,0.5451848153917741,0.52946719044764
5701,0.9203994095360772,7.202444444444444,16.0,154.77201259090882,192.33333333333331,18.025555555555552,34.88809666666667,19962.559999999998,76400.0,806662.0171580246,1449386.0595061728,10512.40609300542,2232098.7654320984,5850617.283950618,410295.93876543205,3504429.0072603547,1625.3505194061136,0.5620431350922314,0.45101148510108,0.5482891694493199,0.5062791439776122,0.5444539658310437,0.6472057721182757,0.6450034171433173,0.5488935666947172
538,0.3775823948370269,2.54275,25.75,134.267710626336,183.25,14.932500000000001,61.80630237,11110.06,27200.0,5099272.631268751,61733.70750000001,100318.82467500001,3000000.0,10830000.0,2009176.0951687498,837210.8407826835,1451.0860438668751,0.47871349032752575,0.4880090545177356,0.20154008191670103,0.218199797675024,0.45126195485699117,0.37983102307246447,0.3780244137858995,0.35485110402693687
423,0.31140233157691877,11.141176470588235,36.64705882352941,165.9737106694588,241.64705882352942,21.976470588235294,83.61063999999999,28596.0,87200.0,2604410.9920415226,1410310.830449827,27579.940318339104,10233564.01384083,4478546.712802768,566333.1373702423,167822.9058173109,69.01525259515572,0.5613951200237896,0.41367237889069175,0.4193944377543231,0.4130851831002237,0.5273530811263261,0.46448453455013505,0.4629878034264867,0.3309890650113231
577,0.3135900205824857,6.8999999999999995,30.666666666666664,154.0368720920533,231.66666666666666,19.2,69.225,8447.6,30800.0,2315695.4688888886,228037.55555555556,34328.98702222222,1075555.5555555555,6242222.222222222,617604.98,621528.8348886411,106.38542222222222,0.4834872998318567,0.4192772806720191,0.35249766940542526,0.3366892064141205,0.5018199986380144,0.4092621426509304,0.40778604388963163,0.28798228733597814
3422,0.2802083413851849,5.444285714285714,26.0,142.0,227.71428571428572,16.75714285714286,57.38985714285714,18389.415999999997,16900.0,674060.1650302041,308144.38775510207,16325.400663265307,1167755.102040816,77806.12244897959,34324.73265306122,358214.2950400379,3013.443730229592,0.5359935054425643,0.44275086001524677,0.5040669238145796,0.45351170366872195,0.5168203985572005,0.4651060663554653,0.4634979776627578,0.5517574427266944
1518,0.2969751162456789,5.285,18.25,147.2653630448719,218.75,16.674999999999997,38.55425,8551.6,9200.0,2068443.3675000002,228072.826875,30329.399268750007,30000.0,67500.0,581328.1199999999,2901816.75,90.67658985187501,0.5318902708507003,0.4721073224408885,0.43581857096631216,0.41406930566030514,0.5206029702334641,0.46324261593948624,0.4620441555583274,0.4786849860819633
5181,0.5261236775456994,4.787866666666667,34.99999999999999,158.72085218684498,204.53333333333333,17.74666666666667,85.10086666666668,11883.71,37500.0,742164.3044862223,626321.0358222222,5570.599557423379,5182488.888888888,6500000.0,92443.91048888888,1298512.608225764,77.840689559136,0.4484456764173357,0.483078999363328,0.4876596361715133,0.48626028494143986,0.4867458002513926,0.5833217212473162,0.5808834288974851,0.5092448385514629
1015,0.33910614953569834,5.604666666666666,19.666666666666664,138.01574277896532,192.33333333333331,15.0,43.63439210666667,5185.02,11800.0,5401066.9777999995,283655.12000000005,100788.52702222222,10888888.888888888,11842222.222222222,1604998.8890888887,94781.96965832938,647.3353705088887,0.6379867465198427,0.5111695348541074,0.3710921656152108,0.3383907834239185,0.5857090316783773,0.5033295243547721,0.502192759889992,0.44557083728524227
1156,0.8470934050524324,20.85333333333333,41.33333333333333,194.66666666666663,265.3333333333333,26.833333333333336,95.88466666666667,4352.0,7300.0,85146.88888888889,1773472.222222222,1601.7799999999997,1388888.8888888888,642222.2222222221,44580.979999999996,1069923.176987432,854.2222222222222,0.8196485930616262,0.42174705299860626,0.7201009575736976,0.7458012758543469,0.5654489031997569,0.6704357862012975,0.668310709468264,0.6994405646432651
4984,0.43487680736558887,6.24,42.2,145.4,233.60000000000002,14.520000000000001,98.86936,10444.0,16200.0,615084.96,2046.2400000000002,21679.648,6386400.0,2318400.0,217752.2904,1135824.0,1633.44,0.6973114135634506,0.6234597961255566,0.6880100332957066,0.6630806469893878,0.6570259256011666,0.5914025638527356,0.5905156321008034,0.6232350485018155
4680,0.3364035952142165,7.0754117647058825,15.176470588235293,147.18915431914655,195.58823529411765,13.141176470588235,33.02908705882353,23288.39,49100.0,4193412.158213149,341905.8641522491,76380.60510256715,11050519.03114187,12116332.179930797,1249964.383235294,4156618.728373702,1019.779686051081,0.8150867616624361,0.8388154847572324,0.6948518464272009,0.7451752164947711,0.8295471871889248,0.8312830811363242,0.8308683499309752,0.7437851715634833
5095,0.5893419787698063,4.48,32.0,145.67690869658125,215.5,14.5,71.6591,5447.2,4800.0,1261578.24,14871.802500000002,13652.754025,22500.0,40000.0,282439.1025,1432809.0,46223.0865198025,0.6047606777691787,0.6286783887488903,0.6283699146494575,0.6424570019528948,0.5696588902471,0.581156963061841,0.5793345697056991,0.6727052711099779
827,0.4003907365198857,3.192,15.6,127.4,217.60000000000002,16.1,31.6255048,6518.9439999999995,26400.0,6520.068234239996,530.1600000000001,370.6775999999999,405600.0,4034400.0,1132.7255999999998,12071.209536461742,0.00023064,0.4511477323819042,0.41612606219524784,0.5802883300988365,0.514135932711922,0.44585640349602407,0.555542273154247,0.5528270948419148,0.5616461775302388
695,3.284722007121098,12.049999999999999,34.5,144.0,242.5,10.6,77.385,14980.0,8200.0,819025.0,300304.0,17213.44,810000.0,302500.0,147609.64000000004,13225.0,35532.25,1.2148508729187764,1.3963064951770208,1.6536547235450874,1.6068270303817258,1.8889178225390186,1.9712922364905752,1.9753712714868885,1.8722804473175918
5396,0.08394699154938887,7.564285714285713,58.71428571428572,150.24256532123547,243.71428571428572,21.47142857142857,142.34544428571428,13683.5,33600.0,5604661.275510204,50613.06122448979,104638.2862244898,1379591.836734694,0.0,1695439.4469387755,2504.761284884844,652.6562451020409,0.39800324583468427,0.43705047970609856,0.07913926835914825,0.14268670703049707,0.4642899412477413,0.15680703540342378,0.15617413428841553,0.01083405569887863
3038,0.2698343232194364,2.333333333333333,20.0,107.0,191.0,14.5,44.81133333333333,3567.8,9000.0,2472494.9688888886,80614.50888888889,27588.088024928344,802222.2222222222,12500000.0,689693.8053555556,1663974.4355555554,1151.1735882642001,0.4905793102375481,0.41717397130731104,0.431941494468568,0.3716164796779231,0.4293511774316468,0.32584099646008424,0.3240936951370338,0.33806271263142357
4451,0.3854058871881627,7.996,23.6,148.0,232.0,18.54,50.9936,6453.472,6100.0,554050.34279424,655656.0,13049.6536,1729600.0,73600.0,79684.40160000001,279820.43024131394,6033.113686000001,0.5768890768748118,0.41800501479222074,0.5387199907997106,0.48329811223636426,0.5395366674229577,0.5126989433910326,0.5110812749073843,0.5799241564275959
683,0.7567006984040863,8.704666666666666,12.666666666666666,155.01574277896532,198.66666666666666,21.366666666666667,26.02493544,1927.02,4500.0,621233.4578,1095002.6755555556,4805.920799999999,1280000.0,0.0,248968.60908888886,214767.64010504226,8886.426837175555,0.4642324915804047,0.42173089599327485,0.487273778176938,0.47616602421687027,0.4892571426115604,0.5945830641059029,0.5921208883531534,0.4734338077478285
4700,0.29415167702642075,6.063750000000001,22.375,147.5153630448719,213.625,16.853749999999998,50.435,33919.0,58000.0,3471058.6468359376,209085.2425,69206.13401875,3282343.75,1981093.75,1319921.6715109376,5471734.9375,3499.183858601875,0.5638043176763113,0.4648847044732043,0.3390178966788716,0.3232667972452527,0.5407584566325073,0.43181856989760736,0.4306006104900786,0.3659840960304901
2132,0.674774006901621,6.731428571428571,61.14285714285714,155.85714285714283,243.14285714285714,18.0,150.54451428571429,16841.0,29700.0,364506.1224489796,5364.244897959183,5959.836734693878,0.0,4116734.693877551,108658.5820408163,3191534.693877551,662.204081632653,0.5383490660415976,0.45681952892315314,0.5630146355739656,0.5248967873942747,0.5333765230336149,0.5498733048860807,0.4457078411547329,0.565579828177729
5269,0.5468292537176512,7.722142857142858,17.642857142857142,148.5593242246643,225.21428571428572,16.42142857142857,37.17075285714286,22528.8,31000.0,2741869.622857143,501942.2631122449,39283.37372680547,3943877.551020408,2918367.3469387754,1195877.695510204,22739254.24350812,1244.329978582041,0.6750095736984107,0.4938419996326404,0.545786711336939,0.4943105694179433,0.6174137100336898,0.5303733710715481,0.5294016914787238,0.5105680126508791
1517,0.4146991767326453,7.65,19.5,130.5,233.0,11.925,41.50075,8735.648,8800.0,2149414.023744,166056.25,50512.5625,1690000.0,1440000.0,786769.0,134515.24564570704,237.08300625,0.9103376761244043,0.7877911786212728,0.9584460835453561,0.831904214344518,0.9673254280303378,0.792855205159578,0.7939067376504745,0.8549503015118907
4066,0.37646701366221924,6.667833333333332,18.166666666666664,152.7841618483215,200.66666666666666,15.51666666666667,39.4182,25260.66,28000.0,1451307.74946875,1373059.8218750001,17687.74471721107,1795763.8888888888,847222.2222222222,406419.04555555555,3839375.50506859,21145.0931764401,0.6670551241701699,0.5976827432207839,0.6496587532958769,0.6414901449225291,0.6318780105659021,0.6983644008869666,0.6967391416996718,0.6772870132309919
5182,0.15176503975079603,8.539692307692308,19.53846153846154,153.20087403778973,202.46153846153845,16.253846153846155,43.860076923076925,13610.52,12800.0,1579011.4608520712,3813044.8686390533,17851.563104484547,1117159.7633136096,450532.5443786982,544508.0899408285,3540083.1360946754,1075.329295738793,0.7274088146466808,0.5387858691034375,0.6923495273849765,0.6381554522188811,0.6658294977391868,0.7322019649849922,0.7307370562186342,0.705430754347264
1,0.4764892223280973,28.666666666666668,54.33333333333333,201.0,277.3333333333333,32.13333333333333,132.138,5728.0,8000.0,0.8888888888888888,5635843.555555555,628.942222222222,5335555.555555556,268888.8888888889,2138.580000000001,720000.0,8.0,0.9533329892089082,0.5333746535288202,0.7587176950104944,0.9570851361447489,0.5267618773458368,0.6461059048087336,0.6437437322340079,0.8110206354112881
3515,0.035108599785072636,5.15,49.5,148.5,232.0,18.4,120.5202,26008.239999999998,70000.0,339408.777744,34782.25,6520.5625,5290000.0,6250000.0,6280.5625,1036806.1787324327,15.19050625,0.43295672569130605,0.42098226003158645,0.4613195652696406,0.4299210213367669,0.4727362704219701,0.4840074867167618,0.4819055476270696,0.431895047189155
1029,0.30929159959363084,5.826666666666666,50.99999999999999,148.49306096648644,233.66666666666666,20.566666666666666,120.55904666666666,6800.0,22000.0,913501.3888888888,512.0,10001.693888888887,3042222.222222222,2568888.888888889,159951.67999999996,105559.38415266783,41003.12480022221,0.35370350940770523,0.423333686277636,0.3615781083863592,0.3681498857754544,0.44799310746768617,0.42537665970995686,0.423325222176408,0.3199409422733559
5743,0.30872053451762516,4.676588235294117,41.88235294117647,156.45614715836518,226.1764705882353,20.75294117647059,99.25498588235294,19857.19,98700.0,2895894.4948705886,58965.76830449827,54499.22992449446,474740.4844290657,2672318.339100346,911696.0150173012,378707.1688846992,328.35244758457577,0.2826227921739569,0.4138291975590107,0.11819066863002531,0.14848761623589857,0.4293164041093962,0.3140543464609448,0.3123417458774054,0.1467555099481863
1217,0.3172537314486099,7.7749999999999995,51.0,158.36979572486484,242.0,20.7,120.861235,11242.0,27200.0,898230.0625,16129.0,8385.980625,640000.0,1960000.0,454.1161000000001,1075591.900694136,1662.64140025,0.4502435010551785,0.4130805293447315,0.4485494768946671,0.4276200351216815,0.4897801356631184,0.48769289415659267,0.4857358513928851,0.417365103074869
2683,0.38441693980009334,8.3,63.0,150.5,247.5,15.015,155.72,14386.0,18400.0,5445222.25,20449.0,149846.40999999997,4202500.0,90000.0,2186405.8225,1643524.0,6972.25,0.7805538857002527,0.6249670184356662,0.42596033890180135,0.43036883136274245,0.734122406394069,0.3776342835549633,0.3784798186943576,0.38733543542704896
759,0.818449820359212,2.8246666666666664,22.0,140.682409445632,188.0,15.766666666666666,50.13693544,1208.02,4300.0,201819.98668888884,34637.119999999995,613.9008000000001,8888.888888888889,8888.888888888889,64936.87219999999,59378.22898362009,2089.6948816199997,0.44933926972845295,0.48097214613109607,0.5734390555258434,0.5454259941735997,0.45004322877763303,0.5877127840879448,0.5858174124846255,0.5813673265487218
711,0.25024019326084784,3.5199999999999996,21.0,140.902544928775,209.66666666666663,14.833333333333332,44.815333333333335,6634.4,7000.0,1503840.4355555556,6190.135555555556,17947.545800000004,2222.222222222222,55555.55555555555,311734.07999999996,2514776.888888889,35553.97335093556,0.5359681768339727,0.5484269913749538,0.522292279871129,0.5183702198093971,0.5037307975025181,0.492113709451939,0.4927545047552436,0.5504585847760408
4207,2.0137111377226695,3.436333333333333,22.999999999999996,145.46761354093886,195.5,13.333333333333332,53.3109125,13869.52,21600.0,4208661.261355555,101655.47,75899.50986754269,1258888.8888888888,3433333.3333333326,1398858.992222222,2282919.2390437396,639.5070325547556,0.611303057368429,0.7813420366420001,0.44065284948785416,0.5688321200913931,0.5662732141830144,0.527136666897192,0.5256967958510206,0.5449500573111037
1543,0.38406545544247334,7.502000000000001,49.6,143.6,237.60000000000002,14.260000000000002,119.761752,28540.6,55200.0,5391996.4824,102651.84,117029.49360000002,2400.0,345600.0,1853481.8400000003,600.0,765.597696,0.7782667123444174,0.6324249801368262,0.5129419245667051,0.4884861431314895,0.7367779292498342,0.4425222611648664,0.44675707376649876,0.384573201339546
3822,0.42181228494166434,4.318181818181818,34.0,140.36363636363637,225.27272727272725,15.445454545454545,79.0611990909091,12061.944,28600.0,350238.2099940496,37499.239669421484,8379.900661157024,4783636.363636363,4609090.909090908,67910.74330578513,1319567.659905283,687.7200061983472,0.5458647549910056,0.4983093116136108,0.5830535790712633,0.5406236634680361,0.5170309959109429,0.5155699481113007,0.5137317138690672,0.5231028453395535
905,0.32381820161867686,5.790909090909091,45.36363636363636,155.22204228223998,229.63636363636363,20.063636363636363,107.46142181818182,19749.2,69600.0,5711410.752396693,97190.08264462808,105247.90087933883,198347.1074380165,874710.7438016529,1788815.1292561984,172432.33239022532,641.7192198347107,0.37855778223855996,0.4133539332556593,0.06628622106327145,0.0991365065008607,0.4605580353308758,0.2521263286665563,0.2510614857537946,0.08998085554868485
347,0.27753468915773283,3.41,34.5,148.77765406903998,221.5,20.0,79.4375,5160.0,51600.0,98031.61000000002,529.0,227.10490000000007,302500.0,202500.0,12555.202500000003,194651.89956057118,0.04000000000000001,0.25530186502873786,0.415604153776,0.40250690776032394,0.3961554043483506,0.4097365126592264,0.5376185034942494,0.5346977338393625,0.4304523803962423
2342,1.2102460621837579,3.7199999999999998,20.666666666666664,139.56921159544166,210.33333333333331,14.666666666666664,43.1978,6964.4,7000.0,1700659.7688888889,19457.06888888889,28511.128022222223,55555.555555555555,55555.55555555555,536509.8755555556,5043487.999999999,1839.862284268889,0.5554712054496239,0.5507009140856214,0.497310151366273,0.4908685228859079,0.5171053300089307,0.46683410728502495,0.46532826527734295,0.5254572386060783
4542,0.30481289900060404,3.6105454545454543,26.0,144.78285113556967,193.36363636363637,12.780909090909091,61.77381818181818,18511.52,16900.0,6764306.942697519,108702.95999999999,129628.63453832295,8380165.289256198,2864132.2314049588,2606692.5699173557,4678134.0,5730.439042610856,0.6499529022588999,0.8648869972193531,0.38567200546906877,0.55516337428432,0.6082001507663511,0.5364160712339814,0.5353310374722329,0.5784335062748358
559,0.3453933368526703,28.974,15.333333333333332,205.4004734371361,213.0,34.86666666666666,31.398533333333333,6552.57,44700.0,203441.19468888885,3368396.642222222,39.00853720518802,320000.0,9975555.555555556,17672.0,629068.0555555555,2221.041045888089,0.8242938598773546,0.6155475395753767,0.700567656844882,0.9669456124416589,0.49145795743724296,0.6764494821502975,0.6736451955452771,0.43804028496168346
457,0.33765249209455905,4.985714285714286,25.42857142857143,138.14285714285714,223.14285714285714,15.557142857142857,55.70514285714286,8295.119999999999,9000.0,545673.5818318368,51634.489795918365,9398.604081632651,1379591.836734694,204081.6326530612,382.984163265306,1391794.7658185237,1365.3922499999999,0.5754301490199266,0.47672268130148865,0.6044212485068402,0.538817660118577,0.536590992303413,0.5299065137552561,0.5281897596813712,0.6074921860458511
3113,0.23141660877389858,4.123555555555555,13.444444444444443,141.1342802076055,194.66666666666666,11.933333333333332,28.534466,10984.14,12500.0,2574061.2124666665,151078.63728395058,39719.508223751705,1663209.87654321,1616543.2098765431,877778.4928395062,4102826.0802469132,1000.0289036658667,0.7223225702608556,0.9715833478015368,0.7394464094547264,0.8767873077169821,0.705947051257253,0.7172460259233128,0.7162202956936548,0.764843701378791
4420,0.31792259823536906,8.5133586,30.2,142.822123255232,225.60000000000002,17.86,68.6528,19968.16,44863.10291754928,4705871.161824001,369309.585616,71917.54838016002,7509.329022733586,3976129.0489374846,914578.637776,910855.0744811571,125.41776324,0.6405766742538919,0.4184348740069965,0.3880533880357423,0.3401647546876117,0.56897308794094,0.3823217676031154,0.3829276064401509,0.2858131776174966
1696,0.3247424454205921,4.635714285714286,28.0,140.85714285714286,228.28571428571428,14.642857142857142,64.11686814285714,10270.5,32000.0,647993.3897959183,16810.0,10276.604081632655,73469.38775510204,5102040.816326531,40141.27551020408,625000.0,11220.585795918369,0.6054445502011562,0.5648276753523604,0.6478137564019352,0.6151714649530373,0.5631879448090535,0.5479516798622475,0.5463546691134044,0.548617574901697
2686,0.35037576538509063,32.51,36.33333333333333,217.85176937935995,233.0,45.1,83.61319999999999,2253.9,18900.0,87948.18000000001,4446162.0,475.14168888888884,1620000.0,180000.0,476.3755555555557,302959.79666958476,744.4654222222223,0.46806217719947796,1.044547490569586,0.4982314913642054,1.0790702627777742,0.4243735076656091,0.5904730572657044,0.5874176958344037,0.30466230448680987
3177,0.26274340227302406,4.1008000000000004,25.599999999999998,149.3026913797953,204.8,16.880000000000003,57.5512,11458.36,40200.0,3507021.599544,143634.4056,51555.46445580607,1608000.0,8601600.0,1201070.9016000002,4607071.403376626,3088.1026656871363,0.45799861443380196,0.47337922317778425,0.2881958509476184,0.3025258597289408,0.4775454912660768,0.43297351239016546,0.43116129345964,0.34947191962372454
246,0.2556389493354024,2.7125000000000004,21.0,145.2653630448719,212.25,17.299999999999997,45.31789875,6367.2,28000.0,76177.2675,4975.576875000001,26.955018749999994,607500.0,1687500.0,157941.9075,2209365.014253474,468.58313985187493,0.3618149963092149,0.4376075728175284,0.5076295396296326,0.48305970955857613,0.42320163685403717,0.5799230978377476,0.5769207435101159,0.5501134549987776
5215,0.29369953580112085,5.867999999999999,35.800000000000004,148.222123255232,227.40000000000003,18.160000000000004,82.131274,15190.0,69200.0,3133929.288,138807.2,64772.889824,5532000.0,1045600.0,903485.0104000001,207923.48237696942,461.07878400000016,0.483912820456198,0.4247720994054922,0.26328460144017857,0.2562244790726391,0.4965807634739553,0.330003739308792,0.32885591105701983,0.19870253178235436
286,0.2223387257013637,9.786666666666665,18.0,163.902544928775,227.33333333333331,22.43333333333333,36.992666666666665,2234.2,3500.0,512341.9022222221,1010947.2022222222,3942.1280222222217,1280000.0,55555.55555555555,196272.00888888887,2886403.555555556,8888.09779538,0.4650480727770594,0.4196407007137939,0.4918862023257173,0.48215648092052166,0.4932394443107928,0.5694374233723605,0.567125865300294,0.49996360916034077
465,0.3187608224082913,3.4,19.5,119.0,214.5,10.55,44.8905,9778.2,16000.0,2209533.6025,4475.61,49461.76,122500.0,4000000.0,1084722.25,41280625.0,175.29760000000002,0.7574162017516848,0.8549191738829283,0.8319480049180863,0.7841978132457168,0.7081715571281131,0.5322449491833073,0.5321260267779232,0.6566125245961276
5237,0.40504961521043464,3.884,25.599999999999998,133.2,220.5,15.86,57.1156124,19561.888,47200.0,385747.32167424005,13932.56,6511.562100000001,1886100.0,4028400.0,67980.76359999999,495996.6008238769,16563.05786616,0.5007208851176868,0.4377125829963737,0.546219615303123,0.48383581786125923,0.48007508661532106,0.4844396716919629,0.4824096408481783,0.4879982075018987
4712,0.34421335086745597,6.129999999999999,43.33333333333333,147.83333333333331,233.66666666666663,16.683333333333334,103.66233333333334,10565.4,31500.0,2763879.7633333337,87648.13888888888,37176.76222222222,221388.88888888888,1565833.3333333333,544298.3680555555,78133.33333333333,67.94453333333334,0.5763926361464132,0.4749270976370972,0.4524958411661041,0.4228522547676743,0.5495783113929403,0.4249608583709579,0.42389132366745563,0.35502528063487454
1007,0.8851170638711574,20.866666666666667,53.0,199.99999999999997,269.3333333333333,29.56666666666667,128.07346666666666,5197.0,12000.0,11350.222222222223,1640464.222222222,174.22222222222223,268888.8888888889,2000000.0,55001.38888888889,1637123.4733664098,162.0,0.6749715807855228,0.45833501580719416,0.651112222351411,0.7194023078468551,0.5138134142432143,0.6612948623471716,0.6587066536534685,0.6298629137315808
4773,0.3367910301019642,3.449598727272727,7.8181818181818175,137.74622926076816,186.72727272727272,14.018181818181816,15.538636363636362,4670.700000000001,11363.102917549282,330883.0265900827,74996.79383305785,2880.316281879298,4495661.9474725295,1278445.3818015463,152919.7194198347,3371283.830578513,5073.560592519272,0.5755815003508269,0.5946580758660684,0.6946155521364812,0.6744587550465966,0.5255212577469105,0.6399163650994126,0.6375700173799506,0.6717699698400195
